date,temp_mean,temp_max,temp_min,humidity,rainfall,District,year,month,Season
2020-11-22,23.8,29.4,18.7,79,0.0,Kancheepuram,2020,11,Rabi
2020-11-23,25.3,29.5,21.5,82,0.2,Kancheepuram,2020,11,Rabi
2020-11-24,24.6,27.2,23.0,88,4.6,Kancheepuram,2020,11,Rabi
2020-11-25,23.7,24.5,22.8,94,59.5,Kancheepuram,2020,11,Rabi
2020-11-26,23.9,25.1,22.5,91,81.2,Kancheepuram,2020,11,Rabi
2020-11-27,24.6,27.4,22.4,76,1.6,Kancheepuram,2020,11,Rabi
2020-11-28,24.5,28.3,21.2,85,1.3,Kancheepuram,2020,11,Rabi
2020-11-29,24.9,28.2,22.4,89,2.4,Kancheepuram,2020,11,Rabi
2020-11-30,25.2,28.2,23.0,85,2.2,Kancheepuram,2020,11,Rabi
2020-12-01,24.9,29.0,21.3,78,0.0,Kancheepuram,2020,12,Rabi
2020-12-02,24.2,27.0,22.3,86,8.5,Kancheepuram,2020,12,Rabi
2020-12-03,23.7,25.1,23.0,96,48.7,Kancheepuram,2020,12,Rabi
2020-12-04,23.6,24.4,22.8,96,36.9,Kancheepuram,2020,12,Rabi
2020-12-05,24.3,26.7,23.1,92,7.6,Kancheepuram,2020,12,Rabi
2020-12-06,24.5,26.6,23.1,92,17.5,Kancheepuram,2020,12,Rabi
2020-12-07,24.4,26.9,23.0,93,16.5,Kancheepuram,2020,12,Rabi
2020-12-08,24.7,28.6,23.1,92,20.2,Kancheepuram,2020,12,Rabi
2020-12-09,24.7,27.9,22.1,85,3.1,Kancheepuram,2020,12,Rabi
2020-12-10,24.3,28.7,21.1,81,0.0,Kancheepuram,2020,12,Rabi
2020-12-11,23.6,28.2,20.0,80,0.0,Kancheepuram,2020,12,Rabi
2020-12-12,23.7,28.0,19.5,78,0.0,Kancheepuram,2020,12,Rabi
2020-12-13,23.7,28.5,19.4,79,0.0,Kancheepuram,2020,12,Rabi
2020-12-14,23.6,28.0,19.5,79,0.0,Kancheepuram,2020,12,Rabi
2020-12-15,24.0,28.6,19.4,80,0.1,Kancheepuram,2020,12,Rabi
2020-12-16,24.4,27.6,22.1,86,7.6,Kancheepuram,2020,12,Rabi
2020-12-17,24.7,28.1,22.9,85,2.3,Kancheepuram,2020,12,Rabi
2020-12-18,24.7,28.0,21.8,82,1.2,Kancheepuram,2020,12,Rabi
2020-12-19,24.7,28.9,21.8,81,0.4,Kancheepuram,2020,12,Rabi
2020-12-20,24.4,28.2,21.5,75,0.0,Kancheepuram,2020,12,Rabi
2020-12-21,23.6,27.6,20.1,70,0.0,Kancheepuram,2020,12,Rabi
2020-12-22,23.1,27.5,19.2,73,0.0,Kancheepuram,2020,12,Rabi
2020-12-23,23.3,27.9,20.2,71,0.0,Kancheepuram,2020,12,Rabi
2020-12-24,22.9,27.6,18.9,73,0.0,Kancheepuram,2020,12,Rabi
2020-12-25,23.3,28.1,19.2,71,0.0,Kancheepuram,2020,12,Rabi
2020-12-26,22.9,28.0,18.2,74,0.0,Kancheepuram,2020,12,Rabi
2020-12-27,23.5,28.7,19.6,76,0.0,Kancheepuram,2020,12,Rabi
2020-12-28,23.7,27.9,19.7,74,0.0,Kancheepuram,2020,12,Rabi
2020-12-29,24.2,26.9,21.3,78,0.5,Kancheepuram,2020,12,Rabi
2020-12-30,24.2,27.8,21.6,83,5.3,Kancheepuram,2020,12,Rabi
2020-12-31,24.6,27.9,22.0,81,7.9,Kancheepuram,2020,12,Rabi
2021-01-01,23.8,27.1,20.7,75,0.6,Kancheepuram,2021,1,Rabi
2021-01-02,22.8,25.1,21.0,87,7.9,Kancheepuram,2021,1,Rabi
2021-01-03,23.8,26.6,22.1,87,5.3,Kancheepuram,2021,1,Rabi
2021-01-04,24.1,27.4,21.6,85,1.5,Kancheepuram,2021,1,Rabi
2021-01-05,23.7,25.8,22.4,94,10.4,Kancheepuram,2021,1,Rabi
2021-01-06,24.2,26.9,22.9,93,18.7,Kancheepuram,2021,1,Rabi
2021-01-07,24.6,28.0,22.7,88,3.9,Kancheepuram,2021,1,Rabi
2021-01-08,24.7,28.8,22.7,90,7.0,Kancheepuram,2021,1,Rabi
2021-01-09,24.7,27.8,22.4,87,2.0,Kancheepuram,2021,1,Rabi
2021-01-10,25.0,28.8,22.5,86,0.4,Kancheepuram,2021,1,Rabi
2021-01-11,25.0,28.2,22.7,85,3.1,Kancheepuram,2021,1,Rabi
2021-01-12,24.8,28.3,22.3,84,1.2,Kancheepuram,2021,1,Rabi
2021-01-13,24.7,28.9,22.0,80,0.0,Kancheepuram,2021,1,Rabi
2021-01-14,24.1,27.5,21.0,87,3.2,Kancheepuram,2021,1,Rabi
2021-01-15,24.4,28.8,21.2,82,0.0,Kancheepuram,2021,1,Rabi
2021-01-16,23.8,28.9,20.2,82,0.0,Kancheepuram,2021,1,Rabi
2021-01-17,23.0,28.2,19.4,81,0.0,Kancheepuram,2021,1,Rabi
2021-01-18,23.3,27.8,19.4,77,0.1,Kancheepuram,2021,1,Rabi
2021-01-19,23.8,28.5,20.0,77,0.0,Kancheepuram,2021,1,Rabi
2021-01-20,24.3,28.3,20.6,81,0.0,Kancheepuram,2021,1,Rabi
2021-01-21,25.0,29.0,21.6,84,1.2,Kancheepuram,2021,1,Rabi
2021-01-22,25.7,30.5,22.3,82,0.0,Kancheepuram,2021,1,Rabi
2021-01-23,24.6,29.4,21.0,81,0.0,Kancheepuram,2021,1,Rabi
2021-01-24,24.1,28.6,20.2,80,0.0,Kancheepuram,2021,1,Rabi
2021-01-25,24.1,28.8,20.3,82,0.3,Kancheepuram,2021,1,Rabi
2021-01-26,23.6,29.2,19.4,78,0.0,Kancheepuram,2021,1,Rabi
2021-01-27,23.5,29.0,19.0,76,0.0,Kancheepuram,2021,1,Rabi
2021-01-28,24.0,29.2,19.6,77,0.2,Kancheepuram,2021,1,Rabi
2021-01-29,24.5,29.5,20.5,78,0.3,Kancheepuram,2021,1,Rabi
2021-01-30,24.8,29.9,20.9,78,0.0,Kancheepuram,2021,1,Rabi
2021-01-31,25.0,30.5,21.5,77,0.0,Kancheepuram,2021,1,Rabi
2021-02-01,24.8,30.3,20.9,77,0.0,Kancheepuram,2021,2,Rabi
2021-02-02,24.6,29.9,20.4,77,0.0,Kancheepuram,2021,2,Rabi
2021-02-03,24.5,29.2,20.9,74,0.0,Kancheepuram,2021,2,Rabi
2021-02-04,23.7,29.3,19.5,73,0.0,Kancheepuram,2021,2,Rabi
2021-02-05,23.3,29.0,18.2,72,0.0,Kancheepuram,2021,2,Rabi
2021-02-06,23.3,29.9,18.0,73,0.0,Kancheepuram,2021,2,Rabi
2021-02-07,23.4,30.0,17.7,73,0.0,Kancheepuram,2021,2,Rabi
2021-02-08,23.7,29.7,18.6,74,0.0,Kancheepuram,2021,2,Rabi
2021-02-09,23.9,29.5,19.7,69,0.0,Kancheepuram,2021,2,Rabi
2021-02-10,23.0,29.8,17.5,73,0.0,Kancheepuram,2021,2,Rabi
2021-02-11,22.7,29.6,16.6,71,0.0,Kancheepuram,2021,2,Rabi
2021-02-12,23.2,29.8,18.0,67,0.0,Kancheepuram,2021,2,Rabi
2021-02-13,23.4,30.2,17.7,70,0.0,Kancheepuram,2021,2,Rabi
2021-02-14,23.8,30.0,19.1,72,0.0,Kancheepuram,2021,2,Rabi
2021-02-15,24.1,31.5,18.4,72,0.0,Kancheepuram,2021,2,Rabi
2021-02-16,24.6,31.1,19.5,74,0.0,Kancheepuram,2021,2,Rabi
2021-02-17,24.1,30.1,19.5,75,0.0,Kancheepuram,2021,2,Rabi
2021-02-18,24.7,30.2,20.3,70,0.1,Kancheepuram,2021,2,Rabi
2021-02-19,24.2,28.8,20.7,78,2.7,Kancheepuram,2021,2,Rabi
2021-02-20,24.0,27.5,21.1,81,3.8,Kancheepuram,2021,2,Rabi
2021-02-21,23.4,26.2,21.4,86,9.6,Kancheepuram,2021,2,Rabi
2021-02-22,25.2,30.2,21.3,78,0.6,Kancheepuram,2021,2,Rabi
2021-02-23,25.5,31.1,21.5,78,0.0,Kancheepuram,2021,2,Rabi
2021-02-24,25.2,31.5,20.5,75,0.0,Kancheepuram,2021,2,Rabi
2021-02-25,25.0,31.9,20.1,74,0.0,Kancheepuram,2021,2,Rabi
2021-02-26,25.3,33.2,19.0,72,0.0,Kancheepuram,2021,2,Rabi
2021-02-27,25.4,32.8,19.4,75,0.0,Kancheepuram,2021,2,Rabi
2021-02-28,25.0,32.7,20.0,76,0.0,Kancheepuram,2021,2,Rabi
2021-03-01,25.6,33.3,19.8,74,0.0,Kancheepuram,2021,3,Summer
2021-03-02,25.9,33.0,20.8,72,0.0,Kancheepuram,2021,3,Summer
2021-03-03,25.2,33.2,19.5,72,0.0,Kancheepuram,2021,3,Summer
2021-03-04,24.7,31.7,19.9,73,0.0,Kancheepuram,2021,3,Summer
2021-03-05,25.1,32.0,19.1,73,0.0,Kancheepuram,2021,3,Summer
2021-03-06,26.0,33.3,20.7,75,0.0,Kancheepuram,2021,3,Summer
2021-03-07,26.5,33.6,21.1,74,0.0,Kancheepuram,2021,3,Summer
2021-03-08,26.5,33.1,22.1,75,0.0,Kancheepuram,2021,3,Summer
2021-03-09,26.4,32.5,21.7,76,0.6,Kancheepuram,2021,3,Summer
2021-03-10,27.2,32.9,22.5,76,0.1,Kancheepuram,2021,3,Summer
2021-03-11,27.2,33.6,22.6,73,0.0,Kancheepuram,2021,3,Summer
2021-03-12,25.6,32.2,20.6,73,0.0,Kancheepuram,2021,3,Summer
2021-03-13,25.6,33.3,20.1,71,0.0,Kancheepuram,2021,3,Summer
2021-03-14,26.3,34.3,20.3,70,0.0,Kancheepuram,2021,3,Summer
2021-03-15,26.8,35.0,21.0,70,0.0,Kancheepuram,2021,3,Summer
2021-03-16,27.2,35.0,22.4,73,0.0,Kancheepuram,2021,3,Summer
2021-03-17,26.3,33.5,20.9,75,0.0,Kancheepuram,2021,3,Summer
2021-03-18,26.5,33.3,21.5,71,0.0,Kancheepuram,2021,3,Summer
2021-03-19,26.0,33.2,20.2,71,0.0,Kancheepuram,2021,3,Summer
2021-03-20,26.2,33.9,20.1,73,0.0,Kancheepuram,2021,3,Summer
2021-03-21,26.4,33.4,20.9,73,0.0,Kancheepuram,2021,3,Summer
2021-03-22,26.8,34.4,21.1,72,0.0,Kancheepuram,2021,3,Summer
2021-03-23,26.9,33.8,21.5,73,0.0,Kancheepuram,2021,3,Summer
2021-03-24,27.4,34.2,22.0,74,0.0,Kancheepuram,2021,3,Summer
2021-03-25,28.0,35.5,23.0,71,0.0,Kancheepuram,2021,3,Summer
2021-03-26,28.0,34.7,22.6,73,0.0,Kancheepuram,2021,3,Summer
2021-03-27,28.2,35.3,22.6,72,0.0,Kancheepuram,2021,3,Summer
2021-03-28,28.5,35.8,22.5,72,0.0,Kancheepuram,2021,3,Summer
2021-03-29,29.3,36.8,24.5,69,0.0,Kancheepuram,2021,3,Summer
2021-03-30,30.0,37.9,24.2,63,0.0,Kancheepuram,2021,3,Summer
2021-03-31,30.8,39.0,24.0,63,0.0,Kancheepuram,2021,3,Summer
2021-04-01,31.9,40.0,25.9,58,0.0,Kancheepuram,2021,4,Summer
2021-04-02,32.7,40.8,27.5,51,0.0,Kancheepuram,2021,4,Summer
2021-04-03,31.7,39.3,26.2,58,0.0,Kancheepuram,2021,4,Summer
2021-04-04,30.6,37.5,25.4,70,0.0,Kancheepuram,2021,4,Summer
2021-04-05,30.0,37.0,25.5,72,0.0,Kancheepuram,2021,4,Summer
2021-04-06,29.3,35.8,24.7,70,0.0,Kancheepuram,2021,4,Summer
2021-04-07,28.8,35.8,24.1,69,0.0,Kancheepuram,2021,4,Summer
2021-04-08,28.8,35.8,23.9,67,0.0,Kancheepuram,2021,4,Summer
2021-04-09,28.5,35.6,23.2,67,0.0,Kancheepuram,2021,4,Summer
2021-04-10,28.5,34.3,23.1,71,0.2,Kancheepuram,2021,4,Summer
2021-04-11,28.6,33.5,24.7,74,0.4,Kancheepuram,2021,4,Summer
2021-04-12,28.8,34.0,24.8,74,2.7,Kancheepuram,2021,4,Summer
2021-04-13,29.0,34.2,24.4,72,0.2,Kancheepuram,2021,4,Summer
2021-04-14,28.4,34.5,25.0,76,6.9,Kancheepuram,2021,4,Summer
2021-04-15,27.7,31.9,25.2,76,3.6,Kancheepuram,2021,4,Summer
2021-04-16,29.0,35.8,24.5,73,1.0,Kancheepuram,2021,4,Summer
2021-04-17,30.0,36.2,25.2,71,0.4,Kancheepuram,2021,4,Summer
2021-04-18,30.6,36.9,26.2,69,0.0,Kancheepuram,2021,4,Summer
2021-04-19,31.4,38.5,26.0,65,0.0,Kancheepuram,2021,4,Summer
2021-04-20,31.3,38.3,26.8,63,0.0,Kancheepuram,2021,4,Summer
2021-04-21,30.6,38.4,25.5,70,0.0,Kancheepuram,2021,4,Summer
2021-04-22,30.6,37.8,26.3,68,0.0,Kancheepuram,2021,4,Summer
2021-04-23,30.9,37.2,26.4,66,3.9,Kancheepuram,2021,4,Summer
2021-04-24,30.8,37.1,25.9,66,1.6,Kancheepuram,2021,4,Summer
2021-04-25,30.9,37.5,26.7,67,0.0,Kancheepuram,2021,4,Summer
2021-04-26,30.5,37.8,26.2,68,0.2,Kancheepuram,2021,4,Summer
2021-04-27,30.8,37.6,26.0,66,0.0,Kancheepuram,2021,4,Summer
2021-04-28,31.3,38.6,26.1,65,0.0,Kancheepuram,2021,4,Summer
2021-04-29,31.3,38.5,26.5,66,0.0,Kancheepuram,2021,4,Summer
2021-04-30,30.8,37.3,27.1,70,0.7,Kancheepuram,2021,4,Summer
2021-05-01,30.4,36.0,26.4,69,0.2,Kancheepuram,2021,5,Summer
2021-05-02,30.1,35.4,26.0,70,0.2,Kancheepuram,2021,5,Summer
2021-05-03,30.0,34.5,26.3,69,0.8,Kancheepuram,2021,5,Summer
2021-05-04,30.2,34.8,26.2,69,0.5,Kancheepuram,2021,5,Summer
2021-05-05,30.6,36.9,26.5,66,0.1,Kancheepuram,2021,5,Summer
2021-05-06,30.8,37.1,26.5,67,0.3,Kancheepuram,2021,5,Summer
2021-05-07,30.1,35.2,26.8,70,0.6,Kancheepuram,2021,5,Summer
2021-05-08,30.2,35.0,26.2,70,0.2,Kancheepuram,2021,5,Summer
2021-05-09,30.5,35.8,26.0,69,0.4,Kancheepuram,2021,5,Summer
2021-05-10,30.9,37.2,26.5,69,0.0,Kancheepuram,2021,5,Summer
2021-05-11,31.7,39.0,26.8,65,0.0,Kancheepuram,2021,5,Summer
2021-05-12,31.9,38.7,27.5,64,0.1,Kancheepuram,2021,5,Summer
2021-05-13,31.9,38.6,27.8,65,0.1,Kancheepuram,2021,5,Summer
2021-05-14,31.6,38.9,26.7,64,0.0,Kancheepuram,2021,5,Summer
2021-05-15,31.6,37.0,28.2,56,0.9,Kancheepuram,2021,5,Summer
2021-05-16,31.8,37.7,27.1,58,0.2,Kancheepuram,2021,5,Summer
2021-05-17,32.3,39.5,27.6,59,0.0,Kancheepuram,2021,5,Summer
2021-05-18,32.1,39.0,28.0,61,0.4,Kancheepuram,2021,5,Summer
2021-05-19,32.1,39.5,27.0,62,4.8,Kancheepuram,2021,5,Summer
2021-05-20,30.4,38.2,26.0,70,3.9,Kancheepuram,2021,5,Summer
2021-05-21,29.3,34.9,26.1,76,6.2,Kancheepuram,2021,5,Summer
2021-05-22,29.0,33.9,25.8,70,1.5,Kancheepuram,2021,5,Summer
2021-05-23,31.1,38.4,26.5,58,2.2,Kancheepuram,2021,5,Summer
2021-05-24,32.5,38.6,27.7,55,0.2,Kancheepuram,2021,5,Summer
2021-05-25,32.3,37.8,28.3,51,0.5,Kancheepuram,2021,5,Summer
2021-05-26,33.2,39.6,27.8,47,0.0,Kancheepuram,2021,5,Summer
2021-05-27,33.5,39.6,28.5,45,0.0,Kancheepuram,2021,5,Summer
2021-05-28,33.1,39.8,28.6,45,0.0,Kancheepuram,2021,5,Summer
2021-05-29,33.1,39.5,27.1,49,0.0,Kancheepuram,2021,5,Summer
2021-05-30,33.3,39.9,29.1,50,0.3,Kancheepuram,2021,5,Summer
2021-05-31,32.7,39.4,26.7,55,0.4,Kancheepuram,2021,5,Summer
2021-06-01,32.4,38.5,27.9,57,0.5,Kancheepuram,2021,6,Kharif
2021-06-02,31.9,37.7,27.0,62,1.1,Kancheepuram,2021,6,Kharif
2021-06-03,31.3,38.3,26.2,65,1.0,Kancheepuram,2021,6,Kharif
2021-06-04,30.7,36.5,25.9,68,4.5,Kancheepuram,2021,6,Kharif
2021-06-05,29.0,35.3,25.1,74,12.2,Kancheepuram,2021,6,Kharif
2021-06-06,30.3,36.5,25.2,66,0.3,Kancheepuram,2021,6,Kharif
2021-06-07,32.2,38.2,27.1,57,0.1,Kancheepuram,2021,6,Kharif
2021-06-08,31.7,38.1,27.1,62,0.0,Kancheepuram,2021,6,Kharif
2021-06-09,32.5,38.2,27.1,51,0.2,Kancheepuram,2021,6,Kharif
2021-06-10,33.0,38.0,28.5,45,0.3,Kancheepuram,2021,6,Kharif
2021-06-11,32.8,37.2,28.9,43,0.0,Kancheepuram,2021,6,Kharif
2021-06-12,33.0,38.0,29.0,44,0.0,Kancheepuram,2021,6,Kharif
2021-06-13,32.2,38.3,27.4,50,0.0,Kancheepuram,2021,6,Kharif
2021-06-14,31.0,36.2,27.9,53,0.0,Kancheepuram,2021,6,Kharif
2021-06-15,31.4,37.1,25.8,54,0.1,Kancheepuram,2021,6,Kharif
2021-06-16,32.5,37.5,27.5,47,0.0,Kancheepuram,2021,6,Kharif
2021-06-17,32.9,37.8,28.2,46,0.0,Kancheepuram,2021,6,Kharif
2021-06-18,32.6,37.7,28.1,45,0.0,Kancheepuram,2021,6,Kharif
2021-06-19,32.5,38.2,28.1,45,0.1,Kancheepuram,2021,6,Kharif
2021-06-20,33.0,38.4,28.0,43,0.0,Kancheepuram,2021,6,Kharif
2021-06-21,32.7,39.0,28.5,48,0.1,Kancheepuram,2021,6,Kharif
2021-06-22,31.6,37.7,26.2,54,0.1,Kancheepuram,2021,6,Kharif
2021-06-23,31.1,37.6,27.0,58,5.0,Kancheepuram,2021,6,Kharif
2021-06-24,29.3,34.3,25.0,68,15.0,Kancheepuram,2021,6,Kharif
2021-06-25,30.9,36.0,26.5,57,0.0,Kancheepuram,2021,6,Kharif
2021-06-26,30.6,36.0,26.8,56,0.7,Kancheepuram,2021,6,Kharif
2021-06-27,28.8,32.0,26.0,69,4.0,Kancheepuram,2021,6,Kharif
2021-06-28,29.2,34.8,25.0,68,0.2,Kancheepuram,2021,6,Kharif
2021-06-29,29.9,34.7,26.4,69,0.8,Kancheepuram,2021,6,Kharif
2021-06-30,30.9,35.9,26.8,66,0.1,Kancheepuram,2021,6,Kharif
2021-07-01,29.8,35.7,26.0,74,4.4,Kancheepuram,2021,7,Kharif
2021-07-02,28.8,34.8,25.1,77,11.6,Kancheepuram,2021,7,Kharif
2021-07-03,29.0,33.8,25.0,77,0.5,Kancheepuram,2021,7,Kharif
2021-07-04,28.7,32.2,25.6,79,14.8,Kancheepuram,2021,7,Kharif
2021-07-05,29.2,35.0,24.5,74,2.1,Kancheepuram,2021,7,Kharif
2021-07-06,29.5,34.5,25.1,74,4.3,Kancheepuram,2021,7,Kharif
2021-07-07,29.9,34.0,26.1,73,2.6,Kancheepuram,2021,7,Kharif
2021-07-08,29.8,34.9,26.4,73,7.1,Kancheepuram,2021,7,Kharif
2021-07-09,28.2,33.0,24.3,80,9.6,Kancheepuram,2021,7,Kharif
2021-07-10,28.3,31.0,25.9,75,2.6,Kancheepuram,2021,7,Kharif
2021-07-11,29.0,34.1,26.2,64,0.0,Kancheepuram,2021,7,Kharif
2021-07-12,29.1,32.9,26.1,65,0.0,Kancheepuram,2021,7,Kharif
2021-07-13,29.3,34.5,26.5,64,9.3,Kancheepuram,2021,7,Kharif
2021-07-14,27.6,30.9,25.1,74,6.0,Kancheepuram,2021,7,Kharif
2021-07-15,27.4,31.5,24.2,76,1.3,Kancheepuram,2021,7,Kharif
2021-07-16,27.9,32.3,25.2,78,7.9,Kancheepuram,2021,7,Kharif
2021-07-17,27.6,31.3,25.2,82,11.2,Kancheepuram,2021,7,Kharif
2021-07-18,27.2,30.5,24.3,80,7.5,Kancheepuram,2021,7,Kharif
2021-07-19,29.3,34.3,25.0,66,0.7,Kancheepuram,2021,7,Kharif
2021-07-20,30.2,35.3,26.8,58,0.0,Kancheepuram,2021,7,Kharif
2021-07-21,29.8,33.5,27.1,59,0.0,Kancheepuram,2021,7,Kharif
2021-07-22,28.4,32.6,25.3,68,2.7,Kancheepuram,2021,7,Kharif
2021-07-23,28.7,33.3,24.6,67,0.6,Kancheepuram,2021,7,Kharif
2021-07-24,30.4,35.7,25.7,60,0.3,Kancheepuram,2021,7,Kharif
2021-07-25,31.0,35.8,27.2,59,0.4,Kancheepuram,2021,7,Kharif
2021-07-26,30.2,35.6,26.5,61,0.2,Kancheepuram,2021,7,Kharif
2021-07-27,31.2,36.8,26.5,53,0.0,Kancheepuram,2021,7,Kharif
2021-07-28,31.7,36.8,27.0,49,0.0,Kancheepuram,2021,7,Kharif
2021-07-29,31.9,36.8,27.6,48,0.0,Kancheepuram,2021,7,Kharif
2021-07-30,31.6,36.7,27.8,48,0.0,Kancheepuram,2021,7,Kharif
2021-07-31,31.7,37.3,27.6,49,0.1,Kancheepuram,2021,7,Kharif
2021-08-01,31.1,36.5,25.6,54,0.0,Kancheepuram,2021,8,Kharif
2021-08-02,31.6,36.5,27.5,47,0.6,Kancheepuram,2021,8,Kharif
2021-08-03,32.0,36.9,28.0,48,0.2,Kancheepuram,2021,8,Kharif
2021-08-04,32.2,37.7,28.4,49,0.2,Kancheepuram,2021,8,Kharif
2021-08-05,31.8,37.2,28.4,52,0.5,Kancheepuram,2021,8,Kharif
2021-08-06,31.2,36.8,27.6,56,0.5,Kancheepuram,2021,8,Kharif
2021-08-07,30.9,36.3,26.5,61,0.6,Kancheepuram,2021,8,Kharif
2021-08-08,30.6,36.0,25.6,67,1.9,Kancheepuram,2021,8,Kharif
2021-08-09,31.3,35.7,26.6,64,0.3,Kancheepuram,2021,8,Kharif
2021-08-10,30.1,34.8,25.4,68,5.1,Kancheepuram,2021,8,Kharif
2021-08-11,30.3,36.3,26.9,65,4.9,Kancheepuram,2021,8,Kharif
2021-08-12,29.2,33.5,25.9,73,6.3,Kancheepuram,2021,8,Kharif
2021-08-13,29.0,33.2,26.1,69,2.2,Kancheepuram,2021,8,Kharif
2021-08-14,29.3,34.2,26.0,67,0.0,Kancheepuram,2021,8,Kharif
2021-08-15,29.1,33.2,26.0,64,0.9,Kancheepuram,2021,8,Kharif
2021-08-16,28.7,33.5,25.2,69,0.5,Kancheepuram,2021,8,Kharif
2021-08-17,29.1,33.5,25.1,70,1.1,Kancheepuram,2021,8,Kharif
2021-08-18,29.1,33.9,25.6,70,6.4,Kancheepuram,2021,8,Kharif
2021-08-19,29.3,34.4,26.5,67,4.1,Kancheepuram,2021,8,Kharif
2021-08-20,28.6,33.5,24.7,74,2.8,Kancheepuram,2021,8,Kharif
2021-08-21,27.3,30.9,25.2,81,6.9,Kancheepuram,2021,8,Kharif
2021-08-22,27.8,32.4,24.1,77,1.9,Kancheepuram,2021,8,Kharif
2021-08-23,28.0,32.5,24.5,78,1.3,Kancheepuram,2021,8,Kharif
2021-08-24,29.0,33.5,25.0,73,0.2,Kancheepuram,2021,8,Kharif
2021-08-25,28.8,34.0,25.2,74,6.0,Kancheepuram,2021,8,Kharif
2021-08-26,28.7,33.5,25.0,76,9.1,Kancheepuram,2021,8,Kharif
2021-08-27,27.7,31.7,25.0,85,27.4,Kancheepuram,2021,8,Kharif
2021-08-28,26.7,29.7,24.5,87,18.5,Kancheepuram,2021,8,Kharif
2021-08-29,26.9,30.9,24.6,86,19.8,Kancheepuram,2021,8,Kharif
2021-08-30,28.2,33.0,25.1,74,1.7,Kancheepuram,2021,8,Kharif
2021-08-31,28.2,32.4,24.7,76,0.1,Kancheepuram,2021,8,Kharif
2021-09-01,28.2,32.1,25.5,78,4.1,Kancheepuram,2021,9,Kharif
2021-09-02,27.2,31.5,24.2,84,36.8,Kancheepuram,2021,9,Kharif
2021-09-03,27.2,30.6,24.2,83,22.0,Kancheepuram,2021,9,Kharif
2021-09-04,26.8,30.6,24.5,83,9.8,Kancheepuram,2021,9,Kharif
2021-09-05,26.9,30.4,24.5,85,12.6,Kancheepuram,2021,9,Kharif
2021-09-06,27.5,31.4,24.6,77,0.9,Kancheepuram,2021,9,Kharif
2021-09-07,28.8,33.0,25.5,67,0.0,Kancheepuram,2021,9,Kharif
2021-09-08,28.7,33.3,25.1,71,0.9,Kancheepuram,2021,9,Kharif
2021-09-09,29.4,34.3,25.9,67,0.0,Kancheepuram,2021,9,Kharif
2021-09-10,29.5,33.7,26.1,67,0.0,Kancheepuram,2021,9,Kharif
2021-09-11,29.6,33.2,26.6,68,0.9,Kancheepuram,2021,9,Kharif
2021-09-12,29.2,34.3,26.9,69,1.7,Kancheepuram,2021,9,Kharif
2021-09-13,30.1,35.0,26.1,61,0.0,Kancheepuram,2021,9,Kharif
2021-09-14,30.1,35.7,26.3,64,0.0,Kancheepuram,2021,9,Kharif
2021-09-15,30.1,34.7,25.7,69,0.1,Kancheepuram,2021,9,Kharif
2021-09-16,29.8,33.7,26.5,70,0.0,Kancheepuram,2021,9,Kharif
2021-09-17,29.6,34.1,26.4,72,0.2,Kancheepuram,2021,9,Kharif
2021-09-18,29.5,34.0,25.5,75,1.5,Kancheepuram,2021,9,Kharif
2021-09-19,29.3,33.4,26.0,75,2.7,Kancheepuram,2021,9,Kharif
2021-09-20,28.6,33.5,24.4,77,9.2,Kancheepuram,2021,9,Kharif
2021-09-21,28.8,34.2,24.6,76,0.7,Kancheepuram,2021,9,Kharif
2021-09-22,28.7,33.1,25.1,75,2.7,Kancheepuram,2021,9,Kharif
2021-09-23,28.4,32.5,25.2,78,2.6,Kancheepuram,2021,9,Kharif
2021-09-24,28.3,32.6,25.0,80,3.2,Kancheepuram,2021,9,Kharif
2021-09-25,28.3,33.5,25.0,80,14.4,Kancheepuram,2021,9,Kharif
2021-09-26,28.1,31.8,24.6,78,4.0,Kancheepuram,2021,9,Kharif
2021-09-27,28.9,33.0,25.4,68,0.2,Kancheepuram,2021,9,Kharif
2021-09-28,28.7,33.0,25.2,69,0.6,Kancheepuram,2021,9,Kharif
2021-09-29,28.5,32.3,25.7,70,0.0,Kancheepuram,2021,9,Kharif
2021-09-30,27.6,31.4,25.3,84,9.9,Kancheepuram,2021,9,Kharif
2021-10-01,27.0,30.9,24.2,87,27.1,Kancheepuram,2021,10,Rabi
2021-10-02,27.0,30.9,24.7,86,9.1,Kancheepuram,2021,10,Rabi
2021-10-03,26.9,30.6,24.3,87,8.8,Kancheepuram,2021,10,Rabi
2021-10-04,27.1,30.8,24.6,88,3.9,Kancheepuram,2021,10,Rabi
2021-10-05,25.6,28.7,23.9,93,26.9,Kancheepuram,2021,10,Rabi
2021-10-06,27.0,31.3,23.7,83,15.4,Kancheepuram,2021,10,Rabi
2021-10-07,27.8,31.7,24.6,83,7.5,Kancheepuram,2021,10,Rabi
2021-10-08,27.6,31.5,24.9,84,9.2,Kancheepuram,2021,10,Rabi
2021-10-09,27.5,31.6,25.0,83,22.6,Kancheepuram,2021,10,Rabi
2021-10-10,27.7,31.1,25.3,79,4.6,Kancheepuram,2021,10,Rabi
2021-10-11,27.3,31.5,24.6,85,17.5,Kancheepuram,2021,10,Rabi
2021-10-12,27.2,32.8,24.4,83,8.0,Kancheepuram,2021,10,Rabi
2021-10-13,27.2,32.5,24.0,81,13.5,Kancheepuram,2021,10,Rabi
